-0.022507471	0.027
-0.022285249	0.027
-0.022063027	0.027
-0.021840805	0.027
-0.021618582	0.027
-0.02139636	0.027
-0.021174138	0.027
-0.020951916	0.027
-0.020729694	0.027
-0.020507471	0.027
-0.020285249	0.027
-0.020063027	0.027
-0.019840805	0.027
-0.019618582	0.027
-0.01939636	0.027
-0.019174138	0.027
-0.018951916	0.027
-0.018729694	0.027
-0.018507471	0.027
-0.018285249	0.027
-0.018063027	0.027
-0.017840805	0.027
-0.017618582	0.027
-0.01739636	0.027
-0.017174138	0.027
-0.016951916	0.027
-0.016729694	0.027
-0.016507471	0.027
-0.016285249	0.027
-0.016063027	0.027
-0.015840805	0.027
-0.015618582	0.027
-0.01539636	0.027
-0.014964476	0.027
-0.014754815	0.027
-0.014545153	0.027
-0.014335491	0.027
-0.014125829	0.027
-0.013916168	0.027
-0.013706506	0.027
-0.013496844	0.027
-0.013287182	0.027
-0.013077521	0.027
-0.012867859	0.027
-0.012658197	0.027
-0.012448536	0.027
-0.012238874	0.027
-0.012029212	0.027
-0.01181955	0.027
-0.011609889	0.027
-0.011400227	0.027
-0.011190561	0.027
-0.010980069	0.027
-0.010769067	0.027
-0.010558773	0.026999512
-0.010349672	0.026980071
-0.010145782	0.026938687
-0.009947206	0.026877208
-0.009754678	0.026794758
-0.009571726	0.026692562
-0.009400458	0.026571773
-0.009242341	0.026434577
-0.009099985	0.026280943
-0.0089714	0.026115139
-0.008843174	0.025949127
-0.008715012	0.025783197
-0.00858685	0.025617268
-0.008458688	0.025451338
-0.008330526	0.025285409
-0.008202364	0.02511948
-0.008074202	0.02495355
-0.00794604	0.024787621
-0.007817878	0.024621692
-0.007689716	0.024455762
-0.007561554	0.024289833
-0.007433393	0.024123903
-0.007305231	0.023957974
-0.007177069	0.023792045
-0.007048907	0.023626115
-0.006920745	0.023460186
-0.006792583	0.023294257
-0.006664421	0.023128327
-0.006536259	0.022962398
-0.006408097	0.022796468
-0.006279935	0.022630539
-0.006151773	0.02246461
-0.006023611	0.02229868
-0.005895449	0.022132751
-0.005767287	0.021966822
-0.005639125	0.021800892
-0.005510963	0.021634963
-0.005382801	0.021469034
-0.00525464	0.021303104
-0.005126478	0.021137175
-0.004998316	0.020971245
-0.004870154	0.020805316
-0.004741992	0.020639387
-0.00461383	0.020473457
-0.004485668	0.020307528
-0.004357506	0.020141599
-0.004229344	0.019975669
-0.004101182	0.01980974
-0.00397302	0.01964381
-0.003844858	0.019477881
-0.003716696	0.019311952
-0.003588534	0.019146022
-0.003460372	0.018980093
-0.00333221	0.018814164
-0.003204049	0.018648234
-0.003075887	0.018482305
-0.002947725	0.018316376
-0.002819563	0.018150446
-0.002691401	0.017984517
-0.002563239	0.017818587
-0.002435077	0.017652658
-0.002306915	0.017486729
-0.002178753	0.017320799
-0.002050591	0.01715487
-0.001922429	0.016988941
-0.001794267	0.016823011
-0.001666105	0.016657082
-0.001537943	0.016491152
-0.001409781	0.016325223
-0.001281619	0.016159294
-0.001153457	0.015993364
-0.001025296	0.015827435
-0.000897134	0.015661506
-0.000768972	0.015495576
-0.00064081	0.015329647
-0.000512648	0.015163717
-0.000384486	0.014997788
-0.000256324	0.014831859
-0.000128162	0.014665929
